,city,latitude,longitude,dist_to_road,dist_to_industry,dist_to_dump,dist_to_farmland,datetimeUtc,co,no2,o3,pm10,pm25,so2,datetime_hour,Temperature,Humidity,Wind Speed,Wind Direction
104,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 10:00:00+00:00,0.648,54.71,32.69,50.09,23.54,4.17,2025-02-20 10:00:00+00:00,26.8,73,6.9,147
105,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 10:15:00+00:00,0.615,56.7,39.3,47.88,22.51,3.8,2025-02-20 10:00:00+00:00,26.8,73,6.9,147
106,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 10:30:00+00:00,0.58,51.37,44.9,46.03,21.64,3.72,2025-02-20 10:00:00+00:00,26.8,73,6.9,147
107,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 10:45:00+00:00,0.57,49.27,34.45,46.03,21.64,3.69,2025-02-20 10:00:00+00:00,26.8,73,6.9,147
108,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 11:00:00+00:00,0.556,49.91,39.8,46.03,21.64,3.79,2025-02-20 11:00:00+00:00,26.5,73,6.9,149
109,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 11:15:00+00:00,0.56,51.48,42.72,43.51,20.48,3.95,2025-02-20 11:00:00+00:00,26.5,73,6.9,149
110,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 11:30:00+00:00,0.593,52.6,36.78,41.5,19.51,3.84,2025-02-20 11:00:00+00:00,26.5,73,6.9,149
111,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 11:45:00+00:00,0.644,57.65,44.56,41.5,19.51,3.49,2025-02-20 11:00:00+00:00,26.5,73,6.9,149
112,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 12:00:00+00:00,0.633,58.2,38.48,41.5,19.51,3.25,2025-02-20 12:00:00+00:00,25.3,80,4.2,144
113,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 12:15:00+00:00,0.631,57.23,43.56,43.4,20.38,3.75,2025-02-20 12:00:00+00:00,25.3,80,4.2,144
114,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 12:30:00+00:00,0.63,62.32,27.71,44.91,21.11,2.71,2025-02-20 12:00:00+00:00,25.3,80,4.2,144
115,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 12:45:00+00:00,0.631,60.86,42.92,44.91,21.11,3.16,2025-02-20 12:00:00+00:00,25.3,80,4.2,144
116,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 13:00:00+00:00,0.666,63.53,17.22,44.91,21.11,2.89,2025-02-20 13:00:00+00:00,21.5,89,3.3,151
117,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 16:00:00+00:00,1.259,62.96,38.84,49.5,23.26,1.78,2025-02-20 16:00:00+00:00,21.1,90,4.3,253
118,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 16:15:00+00:00,1.177,61.65,31.81,54.15,25.45,1.92,2025-02-20 16:00:00+00:00,21.1,90,4.3,253
119,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 16:30:00+00:00,1.166,61.76,31.31,58.04,27.28,2.21,2025-02-20 16:00:00+00:00,21.1,90,4.3,253
120,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 16:45:00+00:00,1.265,62.16,30.45,58.04,27.28,2.12,2025-02-20 16:00:00+00:00,21.1,90,4.3,253
121,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 17:00:00+00:00,1.041,60.65,32.32,58.04,27.28,2.24,2025-02-20 17:00:00+00:00,21.1,90,4.7,263
122,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 17:15:00+00:00,1.089,57.61,35.36,60.29,28.33,2.0,2025-02-20 17:00:00+00:00,21.1,90,4.7,263
123,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 17:30:00+00:00,1.138,56.05,38.84,62.08,29.18,1.98,2025-02-20 17:00:00+00:00,21.1,90,4.7,263
124,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 17:45:00+00:00,1.167,56.61,31.47,62.08,29.18,2.73,2025-02-20 17:00:00+00:00,21.1,90,4.7,263
125,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 18:00:00+00:00,1.312,61.23,36.53,62.08,29.18,3.19,2025-02-20 18:00:00+00:00,20.7,93,5.8,290
126,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 19:15:00+00:00,1.066,59.47,46.75,74.84,35.14,4.71,2025-02-20 19:00:00+00:00,20.4,93,3.7,281
127,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 19:30:00+00:00,1.039,59.69,38.41,77.68,36.51,4.53,2025-02-20 19:00:00+00:00,20.4,93,3.7,281
128,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 19:45:00+00:00,1.045,61.09,30.36,77.68,36.51,4.49,2025-02-20 19:00:00+00:00,20.4,93,3.7,281
129,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 20:00:00+00:00,1.029,60.4,32.77,77.68,36.51,4.67,2025-02-20 20:00:00+00:00,20.2,94,5.2,314
130,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 20:15:00+00:00,0.993,57.62,32.68,82.45,38.75,4.15,2025-02-20 20:00:00+00:00,20.2,94,5.2,314
131,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 20:30:00+00:00,0.945,55.63,50.57,86.45,40.63,4.26,2025-02-20 20:00:00+00:00,20.2,94,5.2,314
132,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 20:45:00+00:00,0.925,54.39,39.74,86.45,40.63,4.25,2025-02-20 20:00:00+00:00,20.2,94,5.2,314
133,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 21:00:00+00:00,1.391,60.2,35.89,86.45,40.63,4.57,2025-02-20 21:00:00+00:00,19.9,95,4.0,330
134,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 21:15:00+00:00,1.293,62.7,35.78,89.69,42.19,4.67,2025-02-20 21:00:00+00:00,19.9,95,4.0,330
135,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 21:30:00+00:00,1.105,58.4,36.82,92.41,43.43,4.77,2025-02-20 21:00:00+00:00,19.9,95,4.0,330
136,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 21:45:00+00:00,1.004,58.19,43.05,92.41,43.43,4.75,2025-02-20 21:00:00+00:00,19.9,95,4.0,330
137,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 22:00:00+00:00,0.942,59.2,34.36,92.41,43.43,4.29,2025-02-20 22:00:00+00:00,19.4,96,3.8,343
138,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 22:15:00+00:00,0.926,57.61,52.51,91.54,43.02,4.51,2025-02-20 22:00:00+00:00,19.4,96,3.8,343
139,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 22:30:00+00:00,0.93,55.02,41.89,90.82,42.68,3.88,2025-02-20 22:00:00+00:00,19.4,96,3.8,343
140,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 22:45:00+00:00,0.895,56.54,42.32,90.82,42.68,5.45,2025-02-20 22:00:00+00:00,19.4,96,3.8,343
141,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 23:00:00+00:00,0.869,56.66,37.96,90.82,42.68,5.89,2025-02-20 23:00:00+00:00,19.1,96,3.5,345
142,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 23:15:00+00:00,0.851,55.03,38.31,82.87,38.87,5.62,2025-02-20 23:00:00+00:00,19.1,96,3.5,345
143,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 23:30:00+00:00,0.829,52.05,35.41,76.22,35.82,5.35,2025-02-20 23:00:00+00:00,19.1,96,3.5,345
144,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-20 23:45:00+00:00,0.816,50.68,32.93,76.22,35.82,5.03,2025-02-20 23:00:00+00:00,19.1,96,3.5,345
145,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 00:00:00+00:00,0.854,51.04,51.54,76.22,35.82,4.69,2025-02-21 00:00:00+00:00,18.8,96,2.6,12
146,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 00:15:00+00:00,0.839,51.34,41.49,76.62,36.01,4.49,2025-02-21 00:00:00+00:00,18.8,96,2.6,12
147,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 00:30:00+00:00,0.872,55.44,42.36,76.93,36.16,4.38,2025-02-21 00:00:00+00:00,18.8,96,2.6,12
148,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 00:45:00+00:00,0.88,56.09,43.43,76.93,36.16,4.32,2025-02-21 00:00:00+00:00,18.8,96,2.6,12
149,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 01:00:00+00:00,0.884,56.32,45.14,76.93,36.16,3.98,2025-02-21 01:00:00+00:00,19.8,94,1.9,107
150,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 01:15:00+00:00,0.858,58.01,35.84,77.06,36.22,4.17,2025-02-21 01:00:00+00:00,19.8,94,1.9,107
151,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 01:30:00+00:00,0.905,56.84,45.13,77.16,36.26,4.34,2025-02-21 01:00:00+00:00,19.8,94,1.9,107
152,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 01:45:00+00:00,0.91,52.79,49.71,77.16,36.26,4.86,2025-02-21 01:00:00+00:00,19.8,94,1.9,107
153,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 02:00:00+00:00,0.848,52.82,47.78,77.16,36.26,5.72,2025-02-21 02:00:00+00:00,21.1,89,1.5,126
154,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 02:15:00+00:00,0.888,51.51,43.77,76.34,35.88,7.03,2025-02-21 02:00:00+00:00,21.1,89,1.5,126
155,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 02:30:00+00:00,0.856,55.43,35.84,75.65,35.55,8.05,2025-02-21 02:00:00+00:00,21.1,89,1.5,126
156,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 02:45:00+00:00,0.731,45.91,48.4,75.65,35.55,12.53,2025-02-21 02:00:00+00:00,21.1,89,1.5,126
157,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 03:00:00+00:00,0.69,39.93,41.57,75.65,35.55,14.22,2025-02-21 03:00:00+00:00,23.1,81,0.7,76
158,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 03:15:00+00:00,0.676,39.23,40.43,71.99,33.84,16.18,2025-02-21 03:00:00+00:00,23.1,81,0.7,76
159,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 03:30:00+00:00,0.698,36.95,46.3,68.94,32.4,10.96,2025-02-21 03:00:00+00:00,23.1,81,0.7,76
160,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 03:45:00+00:00,0.729,39.93,60.56,68.94,32.4,17.5,2025-02-21 03:00:00+00:00,23.1,81,0.7,76
161,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 04:00:00+00:00,0.726,40.95,60.28,68.94,32.4,17.66,2025-02-21 04:00:00+00:00,24.9,76,1.1,288
162,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 04:15:00+00:00,0.756,43.15,67.22,66.57,31.31,17.21,2025-02-21 04:00:00+00:00,24.9,76,1.1,288
163,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 04:30:00+00:00,0.716,41.97,64.36,64.68,30.4,17.14,2025-02-21 04:00:00+00:00,24.9,76,1.1,288
164,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 04:45:00+00:00,0.712,41.67,65.18,64.68,30.4,15.84,2025-02-21 04:00:00+00:00,24.9,76,1.1,288
165,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 05:00:00+00:00,0.75,42.01,70.75,64.68,30.4,16.07,2025-02-21 05:00:00+00:00,26.5,68,5.2,270
166,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 05:45:00+00:00,0.82,41.96,79.86,68.05,31.99,14.53,2025-02-21 05:00:00+00:00,26.5,68,5.2,270
167,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 06:00:00+00:00,0.909,40.29,84.34,68.05,31.99,15.07,2025-02-21 06:00:00+00:00,27.8,62,6.5,284
168,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 10:45:00+00:00,0.564,39.59,70.12,107.72,50.63,8.75,2025-02-21 10:00:00+00:00,28.8,58,3.1,280
169,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 11:00:00+00:00,0.567,39.53,52.84,107.72,50.63,8.66,2025-02-21 11:00:00+00:00,28.2,61,3.8,289
170,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 11:15:00+00:00,0.569,40.98,64.61,106.55,50.08,8.33,2025-02-21 11:00:00+00:00,28.2,61,3.8,289
171,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 11:30:00+00:00,0.59,45.67,62.65,105.57,49.62,8.81,2025-02-21 11:00:00+00:00,28.2,61,3.8,289
172,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 11:45:00+00:00,0.634,52.01,58.12,105.57,49.62,7.5,2025-02-21 11:00:00+00:00,28.2,61,3.8,289
173,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 12:00:00+00:00,0.62,50.45,63.15,105.57,49.62,7.33,2025-02-21 12:00:00+00:00,26.8,74,2.3,270
174,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 16:00:00+00:00,0.771,63.06,57.18,121.33,57.03,5.91,2025-02-21 16:00:00+00:00,23.4,86,8.8,182
175,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 16:15:00+00:00,0.749,57.44,48.54,115.11,54.16,5.83,2025-02-21 16:00:00+00:00,23.4,86,8.8,182
176,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 16:30:00+00:00,0.758,56.01,45.15,110.14,51.76,5.3,2025-02-21 16:00:00+00:00,23.4,86,8.8,182
177,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 16:45:00+00:00,0.801,62.34,41.96,110.14,51.76,4.5,2025-02-21 16:00:00+00:00,23.4,86,8.8,182
178,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 19:15:00+00:00,0.623,52.76,35.97,97.12,45.66,3.33,2025-02-21 19:00:00+00:00,21.7,94,7.1,227
179,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 19:30:00+00:00,0.642,57.58,38.85,98.28,46.19,3.55,2025-02-21 19:00:00+00:00,21.7,94,7.1,227
180,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 19:45:00+00:00,0.613,52.78,31.34,98.28,46.19,3.38,2025-02-21 19:00:00+00:00,21.7,94,7.1,227
181,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 20:00:00+00:00,0.611,50.64,22.76,98.28,46.19,3.0,2025-02-21 20:00:00+00:00,21.5,96,7.0,230
182,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 20:15:00+00:00,0.586,47.44,32.09,98.23,46.17,3.09,2025-02-21 20:00:00+00:00,21.5,96,7.0,230
183,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 20:30:00+00:00,0.616,48.69,48.64,98.19,46.15,2.63,2025-02-21 20:00:00+00:00,21.5,96,7.0,230
184,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 20:45:00+00:00,0.638,53.41,58.3,98.19,46.15,3.02,2025-02-21 20:00:00+00:00,21.5,96,7.0,230
185,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 21:00:00+00:00,0.65,57.37,47.39,98.19,46.15,2.76,2025-02-21 21:00:00+00:00,21.4,95,5.3,242
186,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 21:15:00+00:00,0.619,57.27,45.77,99.16,46.61,2.6,2025-02-21 21:00:00+00:00,21.4,95,5.3,242
187,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 21:30:00+00:00,0.666,57.35,45.39,99.98,46.99,2.68,2025-02-21 21:00:00+00:00,21.4,95,5.3,242
188,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 21:45:00+00:00,0.785,62.74,19.56,99.98,46.99,3.05,2025-02-21 21:00:00+00:00,21.4,95,5.3,242
189,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 22:45:00+00:00,0.775,63.22,52.92,104.91,49.31,2.24,2025-02-21 22:00:00+00:00,20.8,96,3.7,281
190,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 23:00:00+00:00,0.748,57.61,41.2,104.91,49.31,2.42,2025-02-21 23:00:00+00:00,20.4,97,3.0,346
191,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 23:15:00+00:00,0.717,53.55,39.11,102.96,48.39,2.26,2025-02-21 23:00:00+00:00,20.4,97,3.0,346
192,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 23:30:00+00:00,0.682,51.06,45.37,101.34,47.63,3.42,2025-02-21 23:00:00+00:00,20.4,97,3.0,346
193,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-21 23:45:00+00:00,0.654,52.4,32.56,101.34,47.63,3.33,2025-02-21 23:00:00+00:00,20.4,97,3.0,346
194,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-22 00:00:00+00:00,0.668,53.83,43.36,101.34,47.63,3.73,2025-02-22 00:00:00+00:00,20.3,96,0.9,37
195,"Fort William, Kolkata - WBPCB",22.55664,88.342674,219.2165069884224,1720.6592491742322,4366.00526727844,6441.028123147004,2025-02-22 00:15:00+00:00,0.713,54.62,31.9,100.31,47.15,3.76,2025-02-22 00:00:00+00:00,20.3,96,0.9,37
